sic|sic_name|naics2017
33120405|STRUCTURAL SHAPES & PILINGS, STEEL|331221
33150201|BRADS, STEEL: WIRE OR CUT|331222
73890000|BUSINESS SERVICES|561439
34930103|HOT WOUND SPRINGS, EXCEPT WIRE|332613
35370212|PALLETIZERS AND DEPALLETIZERS|333924
26210606|PAPETERIES|322230
09130000|SHELLFISH|114112
89990800|COMMUNICATION SERVICES|541690
51360000|MENS AND BOYS CLOTHING|424320
34930202|FLAT SPRINGS, SHEET OR STRIP STOCK|332613
36139901|BUS BAR STRUCTURES|335313
34930104|LEAF SPRINGS: AUTOMOBILE, LOCOMOTIVE, ETC|332613
59620102|SANDWICH AND HOT FOOD VENDING MACHINES|454210
35590102|BUTTON SEWING MACHINES|333249
22989900|CORDAGE & TWINE, NEC|314994
39990507|MATCHES AND MATCH BOOKS|325998
39990506|CLEANERS, PIPE AND CIGARETTE HOLDER|339999
39990505|CIGARETTE LIGHTERS, EXCEPT PRECIOUS METAL|339999
39990504|CIGARETTE LIGHTER FLINTS|339999
39990503|CIGARETTE FILTERS|339999
39990502|CIGAR LIGHTERS, EXCEPT PRECIOUS METAL|339999
39990501|CIGAR AND CIGARETTE HOLDERS|339999
39990500|CIGARETTE AND CIGAR PRODUCTS AND ACCESSORIES|339999
63619900|TITLE INSURANCE, NEC|524127
63619901|GUARANTEE OF TITLES|524127
63619902|REAL ESTATE TITLE INSURANCE|524127
39499912|SKATES AND PARTS, ROLLER|339920
39990509|TOBACCO PIPES, PIPESTEMS AND BITS|339999
39990508|PIPE CLEANERS|339999
28330210|DRUGS & HERBS: GRADING, GRINDING, MILLING|325411
35539908|PATTERN MAKERS MACHINERY, WOODWORKING|333243
39499913|STICKS: HOCKEY, LACROSSE, ETC|339920
23390400|WOMENS & MISSES JACKETS & COATS, EXCEPT SPORTSWEAR|315240
39499914|TRACK AND FIELD ATHLETIC EQUIPMENT|339920
39619903|ROSARIES AND SMALL RELIGIOUS ARTICLES, EXCEPT PREC|339910
51310000|PIECE GOODS AND NOTIONS|424310
39499915|TRAMPOLINES AND EQUIPMENT, MANUFACTURING|339920
23390402|JACKETS, UNTAILORED: WOMENS, MISSES, & JUNIORS|315240
39499916|BATONS|339920
38420408|CRUTCHES AND WALKERS|339113
80629911|HOSPITALS, GOVERNMENT DISTRICT OR AUTHORITY|622110
37249916|TURBO-SUPERCHARGERS, AIRCRAFT|336412
51690100|ALKALINES AND CHLORINE|424690
51690101|ALKALINES|424690
51690102|CAUSTIC SODA|424690
51690103|CHLORINE|424690
35539909|PLANERS, WOODWORKING MACHINES|333243
17959900|WRECKING & DEMOLITION WORK, NEC|238910
17959901|CONCRETE BREAKING FOR STREETS & HIGHWAYS|238910
17959902|DEMOLITION, BUILDINGS & OTHER STRUCTURES|238910
17959903|DISMANTLING STEEL OIL TANKS|238910
37280211|SPINNERS, AIRCRAFT PROPELLER|336413
93110000|PUBLIC FINANCE, TAXATION AND MONETARY POLICY|921130
37280210|ROTO-BLADES, HELICOPTERS|336411
35569907|PASTA MACHINERY|333241
25310304|SEATS, RAILROAD|337127
51499912|SALADS|424490
37110409|STREET FLUSHERS, ASSEMBLY OF|336211
23699911|WARM-UP, JOGGING & SWEAT SUITS: GIRLS & CHILDRENS|315280
50840406|REBUILDING AND SALE OF OIL FIELD TOOL JOINTS|423830
32970300|HEAT RESISTANT MIXTURES|327120
55319900|AUTO AND HOME SUPPLY STORES, NEC|452319
36510122|TAPE RECORDERS: CASSETTE, CARTRIDGE OR REEL: HOUSE|334310
17990000|SPECIAL TRADE CONTRACTORS|238390
36510121|TAPE PLAYERS, HOUSEHOLD USE|334310
49110000|ELECTRIC SERVICES|221122
37990105|TRAILER HITCHES|336390
08519905|TIMBER ESTIMATING SERVICES|115310
20929911|SHRIMP, FROZEN: PREPARED|311710
35650000|PACKAGING MACHINERY|333993
20660101|CHOCOLATE LIQUOR|311351
76992400|MISCELLANEOUS AUTOMOTIVE REPAIR SERVICES|811111
34239927|TOOLS OR EQUIPMENT FOR USE WITH SPORTING ARMS|332216
73829901|BURGLAR ALARM MAINTENANCE AND MONITORING|561621
35590106|SEWING MACHINES AND ATTACHMENTS, INDUSTRIAL, NEC|333249
55319901|AUTOMOTIVE TIRES|441310
36120308|LIGHTING TRANSFORMERS, FLUORESCENT|335311
87310300|NATURAL RESOURCE RESEARCH|541715
87310301|ENERGY RESEARCH|541715
51820101|BRANDY AND BRANDY SPIRITS|424820
35449902|INDUSTRIAL MOLDS|333511
35449903|PUNCHES, FORMING AND STAMPING|333514
35449900|SPECIAL DIES, TOOLS, JIGS AND FIXTURES, NEC|333514
35449901|FORMS (MOLDS) FOR FOUNDRY AND PLASTICS|333514
34839908|JET PROPULSION PROJECTILES|332993
34839909|MINES & PARTS (ORDNANCE)|332993
35370214|STACKING MACHINES, AUTOMATIC|333924
34839900|AMMUNITION, EXCEPT FOR SMALL ARMS, NEC, NEC|332993
54610000|BAKERIES|722515
34839902|ARTILLERY SHELLS, OVER 30 MM|332993
34839903|BAZOOKA ROCKETS|332993
34839904|BOMBS & PARTS|332993
34839905|CHEMICAL WARFARE PROJECTILES & COMPONENTS|332993
34839906|DEPTH CHARGES & PARTS (ORDNANCE)|332993
34839907|GRENADES & PARTS|332993
32720505|WINDOW SILLS, CAST STONE|327999
32720504|SILLS, CONCRETE|327390
37110404|MOBILE LOUNGES (MOTOR VEHICLE), ASSEMBLY OF|336211
32720501|AREAWAYS, BASEMENT WINDOW: CONCRETE|327390
35520310|WOOL AND WORSTED FINISHING MACHINES|333249
32720503|LINTELS, CONCRETE|327390
32720502|DOOR FRAMES, CONCRETE|327999
73369901|COMMERCIAL ART AND ILLUSTRATION|541430
73369900|COMMERCIAL ART AND GRAPHIC DESIGN, NEC|541430
38250312|MEASURING INSTRUMENTS AND METERS, ELECTRIC|334515
51691202|ANTI-FREEZE COMPOUNDS|424690
35669902|GEARS, POWER TRANSMISSION, EXCEPT AUTO|333612
35669903|REDUCTION GEARS AND GEAR UNITS FOR TURBINES, EXCEP|333612
87119908|MARINE ENGINEERING|541330
35669901|DRIVES, HIGH SPEED INDUSTRIAL, EXCEPT HYDROSTATIC|333612
50519910|STRIP, METAL|423510
50519911|TUBING, METAL|423510
50519912|STAMPINGS, METAL|423510
35669905|TORQUE CONVERTERS, EXCEPT AUTO|333612
10310204|ZINC-BLENDE (SPHALERITE) MINING|212230
37110405|MOTOR BUSES, EXCEPT TRACKLESS TROLLIES, ASSEMBLY O|336211
45810201|AIRCRAFT CLEANING & JANITORIAL SERVICE|561720
48329901|ETHNIC PROGRAMMING|515112
45810302|FLYING FIELD, EXCEPT THOSE MAINTAINED BY CLUBS|488119
52110201|DOORS, STORM: WOOD OR METAL|444190
67989900|REAL ESTATE INVESTMENT TRUSTS, NEC|525920
52110203|GARAGE DOORS, SALES & INSTALLATION|444190
52110202|DOORS, WOOD OR METAL, EXCEPT STORM|444190
52110205|SASH, WOOD OR METAL|444190
37699901|AIRFRAME ASSEMBLIES, GUIDED MISSILES|336415
52110207|WINDOWS, STORM: WOOD & METAL|444190
67989901|MORTGAGE INVESTMENT TRUSTS|525920
09219900|FISH HATCHERIES AND PRESERVES, NEC|112511
67989902|REALTY INVESTMENT TRUSTS|525920
09219902|FISHING PRESERVES|112511
38249904|PEDOMETERS|334514
25310301|CABS, FOR OFF-HIGHWAY TRUCKS|337127
38249901|CONTROLS, REVOLUTION AND TIMING INSTRUMENTS|334514
38249900|FLUID METERS AND COUNTING DEVICES, NEC|334514
38249903|PARKING METERS, MANUFACTURING|334514
38249902|GAUGES FOR COMPUTING PRESSURE TEMPERATURE CORRECTI|334514
24310204|STORM WINDOWS, WOOD|321911
81110204|CORPORATE, PARTNERSHIP & BUSINESS LAW|541110
93110404|FINANCE, TAXATION AND MONETARY POLICY, LOCAL GOVER|921130
81110206|DEBT COLLECTION LAW|541110
81110201|ADMINISTRATIVE AND GOVERNMENT LAW|541110
24310201|DORMERS, WOOD|321911
93110400|PUBLIC FINANCE AND MONETARY POLICY, NEC|921130
93110401|FINANCE, TAXATION AND MONETARY POLICY, FEDERAL GOV|921130
22119922|STRETCH FABRICS, COTTON|313210
81110209|IMMIGRATION AND NATURALIZATION LAW|541110
81110208|ENVIRONMENTAL LAW|541110
38450115|PATIENT MONITORING APPARATUS, NEC|334510
22119920|ROMAINES|313210
25310302|SEATS, AIRCRAFT|337127
73310000|DIRECT MAIL ADVERTISING SERVICES|541860
22119921|SCRUB CLOTHS|313210
51930103|DRIED FLOWERS|424930
42129906|GARBAGE COLLECTION AND TRANSPORT, NO DISPOSAL|562111
41319903|INTERSTATE BUS LINE|485210
55510000|BOAT DEALERS|441222
41319901|INTERCITY BUS LINE|485210
41319900|INTERCITY & RURAL BUS TRANSPORTATION, NEC|485210
54510000|DAIRY PRODUCTS STORES|445299
07230502|FILBERT HULLING AND SHELLING SERVICES|115114
48320201|EDUCATIONAL|515112
32910704|SCYTHSTONES, ARTIFICIAL|327910
48320200|RADIO BROADCASTING STATIONS, EXC MUSIC FRMT|515112
23920303|COMFORTERS & QUILTS: MADE FROM PURCHASED MATERIALS|314120
23920302|BLANKETS: MADE FROM PURCHASED MATERIALS|314120
50880104|NAVIGATION EQUIPMENT AND SUPPLIES|423860
50880105|SHIPS|423860
50880102|MARINE PROPULSION MACHINERY AND EQUIPMENT|423860
50880103|MARINE SUPPLIES|423860
50880100|MARINE CRAFTS AND SUPPLIES|423860
50880101|BOATS, NON-RECREATIONAL|423860
32910702|OILSTONES, ARTIFICIAL|327910
51930102|PLANTERS AND FLOWER POTS|424930
48320202|NEWS|515112
20370202|FRUIT JUICES, FROZEN, MANUFACTURING|311411
32910703|RUBBING STONES, ARTIFICIAL|327910
51820100|WINE, WHOLESALE|424820
07230501|ALMOND HULLING AND SHELLING SERVICES|115114
32910700|ARTIFICIAL ABRASIVES|327910
64110302|INSURANCE BROKERS, NEC|524210
33120304|SLABS, STEEL|331221
54319900|FRUIT & VEGETABLE MARKETS, NEC|445230
32910701|GRINDSTONES, ARTIFICIAL|327910
33120300|PRIMARY FINISHED OR SEMIFINISHED SHAPES|331221
33120301|BILLETS, STEEL|331221
33120302|BLOOMS, STEEL|331221
33120303|INGOTS, STEEL|331221
38420407|CORSETS, SURGICAL|339113
36460000|COMMERCIAL LIGHTING FIXTURES|335122
35619901|CYLINDERS, PUMP|333914
91990104|SUPPLY AGENCY, GOVERNMENT|921190
51450000|CONFECTIONERY|424450
35539906|LATHES, WOOD TURNING: INCLUDING ACCESSORIES|333243
35619900|PUMPS AND PUMPING EQUIPMENT, NEC, MANUFACTURING|333914
73190102|CAR CARD ADVERTISING|541870
35619903|PUMPS, DOMESTIC: WATER OR SUMP|333914
20920201|CRABCAKES, FROZEN|311710
20410106|GRAHAM FLOUR|311211
20920203|FISHCAKES, FROZEN|311710
30110303|TIRING, CONTINUOUS LENGTHS: RUBBER, WITH METAL COR|326211
20920205|SHRIMPCAKES, FROZEN|311710
20920204|SEAFOOD CAKES, FROZEN|311710
38420406|CORN REMOVER PADS, BUNION PADS, ETC|339113
59991000|MONUMENTS AND TOMBSTONES|453998
35539907|MORTISERS, WOODWORKING MACHINES|333243
73810000|DETECTIVE AND ARMORED CAR SERVICES|561613
95329902|ZONING BOARD OR COMMISSION, GOVERNMENT|925120
91319900|EXECUTIVE AND LEGISLATIVE  COMBINED, NEC|921140
91319901|INDIAN RESERVATION|921190
95329900|URBAN & COMMUNITY DEVELOPMENT, NEC|925120
51990404|FELT|424990
34620400|RAILROAD, CONSTRUCTION & MINING FORGINGS|332111
34620402|RAILROAD WHEELS, AXLES, FROGS, OR OTHER EQUIPMENT:|332111
38420405|CERVICAL COLLARS|339113
37249911|PUMPS, AIRCRAFT ENGINE|336412
22589901|DYEING & FINISHING LACE GOODS & WARP KNIT FABRIC|313240
22589900|LACE AND WARP KNIT FABRIC MILLS, NEC|313240
39520302|PENCIL LEAD: BLACK, INDELIBLE, OR COLORED: ARTISTS|339940
39520303|PENCILS AND PENCIL PARTS, ARTISTS|339940
20910213|SHRIMP: PACKAGED IN CANS, JARS, ETC|311710
39520301|PENCIL HOLDERS|339940
20910000|CANNED & CURED FISH & SEAFOODS|311710
44990000|WATER TRANSPORTATION SERVICES|532411
26319904|WET MACHINE BOARD|322130
27310000|BOOK PUBLISHING|511130
38450112|GASTROSCOPES, ELECTROMEDICAL|334510
51990405|INDUSTRIAL YARNS|424990
38420404|CANES, ORTHOPEDIC|339113
26790602|TELEGRAPH TAPE, PAPER: MADE FROM PURCHASED MATERIA|322230
26790603|TELETYPEWRITER PAPER, ROLLS WITH CARBON|322230
26790600|TELEGRAPH, TELETYPE & ADDING MACHINE PAPER|322230
26790601|ADDING MACHINE ROLLS, PAPER: MADE FROM PURCHASED M|322230
30889905|TOILET FIXTURES, PLASTICS|326191
29110206|SOLVENTS|324110
29110205|NAPHTHA|324110
29110204|KEROSENE, MANUFACTURING|324110
29110203|JET FUELS|324110
29110202|GASOLINE BLENDING PLANTS|324110
29110201|ALKYLATES|324110
26560105|UTENSILS, PAPER: MADE FROM PURCHASED MATERIALS|322299
57310202|VIDEO RECORDERS, PLAYERS, DISC PLAYERS, AND ACCESS|443142
50840707|POLLUTION CONTROL EQUIPMENT, WATER (ENVIRONMENTAL)|423990
78190500|DEVELOPING AND LABORATORY SERVICES, MOTION PICTURE|711510
42120200|LIQUID TRANSFER SERVICES|484220
35720102|DRUM DRIVES, COMPUTER|334112
35720100|COMPUTER DISK AND DRUM DRIVES AND COMPONENTS|334112
35720101|DISK DRIVES, COMPUTER|334112
37249913|ROCKET MOTORS, AIRCRAFT|336412
15220202|RENOVATION, HOTEL/MOTEL|236116
42120202|PETROLEUM HAULAGE, LOCAL|484220
30889904|SINKS, PLASTICS|326191
38420205|SWABS, SANITARY COTTON|339113
34690301|APPLIANCE PARTS, PORCELAIN ENAMELED|332812
34690300|PORCELAIN ENAMELED PRODUCTS & UTENSILS|332215
07230504|TREE NUTS (GENERAL) HULLING AND SHELLING SERVICES|115114
38279912|MONOCHROMATORS|333314
34690305|TABLE TOPS, PORCELAIN ENAMELED|332812
34690304|FURNITURE COMPONENTS, PORCELAIN ENAMELED|332812
76290000|ELECTRICAL REPAIR SHOPS|811211
73891603|MAILBOX RENTAL AND RELATED SERVICE|491110
73891600|MAILING AND MESSENGER SERVICES|491110
73891601|COURIER OR MESSENGER SERVICE|491110
65170000|RAILROAD PROPERTY LESSORS|531190
73891604|POST OFFICE CONTRACT STATIONS|491110
73891605|PRESORTED MAIL SERVICE|561439
38229910|ICE MAKER CONTROLS|334512
37249912|RESEARCH AND DEVELOPMENT, ON AIRCRAFT ENGINES AND |336412
38229911|INCINERATOR CONTROL SYSTEMS, RESIDENTIAL & COMMERC|334512
32990302|BRACKETS, ARCHITECTURAL: PLASTER|327420
32990303|COLUMNS, PAPIER MACHE, OR PLASTER OF PARIS|327420
32990300|ORNAMENTAL & ARCHITECTURAL PLASTER WORK|327420
32990301|ARCHITECTURAL SCULPTURES: GYPSUM, CLAY,  PAPIER MA|327420
32990306|STUCCO, MANUFACTURING|327420
38420204|COTTON, INCLUDING COTTON BALLS: STERILE, AND NON-S|339113
32990304|MOLDINGS, ARCHITECTURAL: PLASTER OF PARIS|327420
32990305|PANELS, PAPIER MACHE OR PLASTER OF PARIS|327420
38229913|PRIMARY OIL BURNER CONTROLS, INCLUDING STACK OR CA|334512
38260203|PHOTOMICROGRAPHIC APPARATUS|334516
38260202|MICROSCOPES, ELECTRON AND PROTON|334516
38260201|BORESCOPES|334516
38260200|ANALYTICAL OPTICAL INSTRUMENTS|334516
38120400|NAUTICAL INSTRUMENTS|334511
72170000|CARPET AND UPHOLSTERY CLEANING|561740
51990400|FABRICS, YARNS AND KNIT GOODS|424990
38120401|FATHOMETERS|334511
35670000|NDUSTRIAL FURNACES AND OVENS|333994
37249915|TURBINES, AIRCRAFT TYPE|336412
48130202|INTERNET HOST SERVICES|517311
38120402|HYDROPHONES|334511
50430202|PHOTOGRAPHIC CAMERAS, PROJECTORS, EQUIPMENT AND SU|423410
50519902|BARS, METAL|423510
38120403|SEXTANTS|334511
32810600|CURBING, PAVING & WALKWAY STONE|327991
32810601|CURBING, GRANITE OR STONE|327991
32810602|FLAGSTONES|327991
32810603|PAVING BLOCKS, CUT STONE|327991
38120404|TAFFRAIL LOGS|334511
50449902|CHECK WRITING SIGNING AND ENDORSING MACHINES|423420
08519902|FIRE PREVENTION SERVICES, FOREST|115310
35310203|SHIP WINCHES|333120
50850604|TOOLS,  NEC|423710
38430106|CUTTING INSTRUMENTS, DENTAL|339114
51990401|AUTOMOBILE FABRICS|424990
38430104|BURS, DENTAL|339114
50850600|INDUSTRIAL TOOLS|423710
50850601|BRUSHES, INDUSTRIAL|423710
50850602|ELECTRIC TOOLS|423710
50850603|KNIVES, INDUSTRIAL|423710
37249914|STARTING VIBRATORS, AIRCRAFT ENGINE|336412
48130203|PROPRIETARY ONLINE SERVICE NETWORKS|517311
51990604|JEWELRY BOXES|424990
35310201|CAPSTANS, SHIP|333120
51990602|BASKETS|424990
51990603|GIFT BASKETS, WHOLESALE|424990
51990600|BAGS, BASKETS AND CASES|424990
51990601|BAGS, TEXTILE|424990
39910200|PAINT AND VARNISH BRUSHES|339994
39910201|PAINT ROLLERS|339994
39910202|PAINTBRUSHES|339994
39910203|VARNISH BRUSHES|339994
08519906|TIMBER VALUATION SERVICES|115310
57349901|PERSONAL COMPUTERS|443142
57349900|COMPUTER AND SOFTWARE STORES, NEC|443142
51999900|NONDURABLE GOODS, NEC, NEC|541890
34439915|TRUSS PLATES, METAL|333414
28510206|LACQUER: BASES, DOPES, THINNER|325510
28510207|LITHOGRAPHIC VARNISHES|325510
28510204|INTAGLIO INK VEHICLE|325510
28510205|JAPANS, BAKING OR DRYING|325510
75210102|TOW-IN PARKING LOTS|812930
28510203|EPOXY COATINGS|325510
75210100|OUTDOOR PARKING SERVICES|812930
75210101|PARKING LOTS|812930
20859908|VODKA (ALCOHOLIC BEVERAGE)|312140
28510208|POLYURETHANE COATINGS|325510
61620000|MORTGAGE BANKERS AND LOAN CORRESPONDENTS|522292
35770402|VERIFIERS, PUNCH CARD|334118
79991203|RODEO ANIMAL RENTAL|532284
35770400|KEYPUNCH EQUIPMENT|334118
35770401|PUNCH CARD EQUIPMENT: READERS, TABULATORS, SORTERS|334118
35869901|GASOLINE PUMPS, MEASURING OR DISPENSING|333914
28420110|WAX REMOVERS|325612
79991202|RIDING STABLE|713990
34439914|SMOKESTACKS, BOILER PLATE|332410
25210302|TABLES, OFFICE: WOOD|337211
25210301|DESKS, OFFICE: WOOD|337211
79991200|RIDING AND RODEO SERVICES|611620
50820000|CONSTRUCTION AND MINING MACHINERY|423810
73630000|HELP SUPPLY SERVICES|561320
50879906|LOCKSMITH EQUIPMENT AND SUPPLIES|423850
35499905|SCREW DOWNS AND BOXES|333519
35499904|PROPELLER STRAIGHTENING PRESSES|333519
35499903|PAIL MILLS|333519
28130101|DRY ICE, CARBON DIOXIDE (SOLID)|325120
35499901|ASSEMBLY MACHINES, INCLUDING ROBOTIC|333519
35499900|METALWORKING MACHINERY, NEC, NEC|333519
76991402|TRACTOR REPAIR|811310
76991400|AGRICULTURAL EQUIPMENT REPAIR SERVICES|811310
76991401|FARM MACHINERY REPAIR|811310
79991205|SADDLEHORSE RENTAL|532284
28440000|PERFUMES, COSMETICS & OTHER TOILET PREPARATIONS|325620
35790000|OFFICE MACHINES|333318
96119901|CONSUMER PROTECTION OFFICE, GOVERNMENT|926110
79991204|RODEO OPERATION|713990
21210000|CIGARS|312230
33130100|MANGANESE ALLOYS|331110
24990107|WASHBOARDS, WOOD & PART WOOD|321999
20370000|FROZEN FRUITS, FRUIT JUICES & VEGETABLES|311411
57199905|HOUSEWARES, NEC|442299
26530105|PALLETS, CORRUGATED: MADE FROM PURCHASED MATERIALS|322211
26530104|PADS, CORRUGATED: MADE FROM PURCHASED MATERIALS|322211
26530107|SHEETS, CORRUGATED: MADE FROM PURCHASED MATERIALS|322211
26530106|PARTITIONS, CORRUGATED: MADE FROM PURCHASED MATERI|322211
26530101|BOXES, CORRUGATED: MADE FROM PURCHASED MATERIALS|322211
38419904|PHYSIOTHERAPY EQUIPMENT, ELECTRICAL|339112
26530103|HAMPERS, CORRUGATED: MADE FROM PURCHASED MATERIALS|322211
14119909|SERPENTINE, DIMENSION-QUARRYING|212311
39310116|ORGANS, ALL TYPES: PIPE, REED, HAND, ELECTRONIC, E|339992
73539900|HEAVY CONSTRUCTION EQUIPMENT RENTAL, NEC|532412
39310114|MUSIC ROLLS, PERFORATED|339992
57199907|TOWELS, RETAIL|442299
39310112|KNOBS, ORGAN|339992
39310113|LEGS, PIANO AND ORGAN|339992
47410000|RENTAL OF RAILROAD CARS|532411
39310111|KEYS, PIANO OR ORGAN|339992
34439912|ROCKET TRANSPORTATION CASINGS|332313
73530101|OIL FIELD EQUIPMENT, RENTAL OR LEASING|532412
31110701|MECHANICAL LEATHER|316110
73539902|EARTH MOVING EQUIPMENT, RENTAL OR LEASING|532412
39310118|PIANOS, ALL TYPES: VERTICAL, GRAND, SPINET, PLAYER|339992
37140211|TRANSMISSION HOUSINGS OR PARTS, MOTOR VEHICLE|336350
50920200|TOYS AND GAMES, WHOLESALE|423920
37140212|TRANSMISSIONS, MOTOR VEHICLE|336390
35640200|BLOWERS AND FANS|333413
35640201|AIRCURTAINS (BLOWER)|333413
35640202|BLOWING FANS: INDUSTRIAL OR COMMERCIAL|333413
37140213|UNIVERSAL JOINTS, MOTOR VEHICLE|336350
35640204|TURBO-BLOWERS, INDUSTRIAL|333413
14119908|SANDSTONE, DIMENSION-QUARRYING|212311
37130103|TRUCK CABS,  FOR MOTOR VEHICLES|336211
37130102|TRUCK BODIES (MOTOR VEHICLES)|336211
37130101|TRUCK BEDS|336211
37130100|TRUCK BODIES AND PARTS|336211
32950200|EARTHS, GROUND OR OTHERWISE TREATED|327992
25310100|SCHOOL FURNITURE|337127
25310101|BLACKBOARDS, WOOD|339940
72999910|GIFT WRAPPING SERVICES|812990
72999911|PET SITTING, IN-HOME|812990
51491001|HONEY|424490
72999913|WAKE UP SERVICE|812990
81110205|CRIMINAL LAW|541110
25150302|SOFA BEDS (CONVERTIBLE SOFAS)|337121
25150303|STUDIO COUCHES|337127
25150300|SLEEP FURNITURE|337125
25150301|CHAIR BEDS|337125
38299917|SHADOWGRAPHS|334519
64119902|FIRE INSURANCE UNDERWRITERS LABORATORIES|524298
38299915|SALINITY INDICATORS, EXC INDUS PROCESS TYPE|334519
38299914|PYRHELIOMETERS|334519
38299913|PRESSURE TRANSDUCERS|334519
80629910|HOSPITALS, CITY|622110
80629913|HOSPITALS, NOT FOR PROFIT: NON-GOVERNMENT|622110
80629912|HOSPITALS, CHURCH OPERATED|622110
24939900|RECONSTITUTED WOOD PRODUCTS, NEC|321219
24939901|BULLETIN BOARDS, CORK|321219
24939902|BULLETIN BOARDS, WOOD|321219
24939903|STRANDBOARD, ORIENTED|321219
24939904|WOOD MULCH MANUFACTURING|321219
73639907|OFFICE HELP SUPPLY SERVICE|561320
38299919|THERMOHYDROMETERS|334519
38299918|SLIDE RULES|334519
64119901|FIRE LOSS APPRAISAL|524298
15219903|TOWNHOUSE CONSTRUCTION|236115
25110607|TELEPHONE STANDS: WOOD|337122
15219901|NEW CONSTRUCTION, SINGLE-FAMILY HOUSES|236115
15219900|SINGLE-FAMILY HOUSING CONSTRUCTION, NEC|236115
64119906|MEDICAL INSURANCE CLAIM PROCESSING,CONTRACT OR FEE|524298
34329900|PLUMBING FIXTURE FITTINGS & TRIM, NEC|332913
73639900|HELP SUPPLY SERVICES, NEC|561320
96119905|TRADE COMMISSION, GOVERNMENT|926110
09190102|WHALE MEAT PRODUCTION|114119
64119904|INSURANCE CLAIM PROCESSING, EXCEPT  MEDICAL|524298
51530000|GRAIN AND FIELD BEANS|424510
09190101|WHALE FISHING|114119
51490902|TEA, WHOLESALE|424490
51490903|TEA BAGGING|424490
39110000|JEWELRY, PRECIOUS METAL|339910
73639902|DOMESTIC HELP SERVICE|561320
50920203|DOLLHOUSES|423920
22590101|DRESS & SEMIDRESS GLOVES, KNIT|315190
32910205|TRIPOLI|327910
25110606|TEA WAGONS: WOOD|337122
20330111|TOMATO SAUCE: PACKAGED IN CANS, JARS, ETC|311421
95320201|URBAN PLANNING AND DEVELOPMENT COMMISSION, GOVERNM|925120
64119908|PROFESSIONAL STANDARDS SERVICES, INSURANCE|524298
78299900|MOTION PICTURE DISTRIBUTION SERVICES, NEC|512120
78299901|FILM DELIVERY, MOTION PICTURE|512199
78299902|FILM LIBRARY, MOTION PICTURE|519120
78299903|FILM PURCHASING AGENCIES, MOTION PICTURE|512120
35520104|CARD CLOTHING, TEXTILE MACHINERY|333249
35520105|CARDING MACHINES, TEXTILE|333249
35520106|COMBING MACHINES, TEXTILE|333249
33130205|FERROSILICON, NOT MADE IN BLAST FURNACES|331110
35520108|FRAMES, DOUBLING AND TWISTING, TEXTILE MACHINERY|333249
35520109|GARNETTING MACHINES, TEXTILE|333249
14299906|MARBLE, CRUSHED AND BROKEN-QUARRYING|212319
73839901|NEWS CORRESPONDENTS, INDEPENDENT|711510
25110605|STORAGE CHESTS, HOUSEHOLD: WOOD|337122
73839900|NEWS SYNDICATES, NEC|519110
86110304|REAL ESTATE BOARD|813910
51590602|TOBACCO, LEAF|424590
51590600|TOBACCO DISTRIBUTORS AND PRODUCTS|424590
51590601|TOBACCO AUCTIONING AND WAREHOUSING|424590
38250330|WATT-HOUR AND TIME SWITCH METERS, COMBINED|334515
38250331|WATT-HOUR METERS, ELECTRICAL|334515
38250332|WATTMETERS|334515
73839906|PRESS SERVICE|519110
73530100|OIL EQUIPMENT RENTAL SERVICES|532412
38230420|TRANSMITTERS OF PROCESS VARIABLES, STAND, SIGNAL C|334513
79990702|SHOOTING GALLERY|713990
35750000|COMPUTER TERMINALS|334118
73839905|NEWS TICKER SERVICE|519110
50990800|COIN-OPERATED MACHINES AND MECHANISMS|423990
73839904|NEWS REPORTING SERVICES FOR NEWSPAPERS AND PERIODI|519110
25110604|STANDS, HOUSEHOLD, NEC: WOOD|337122
80519900|SKILLED NURSING CARE FACILITIES, NEC|623110
80519901|CONVALESCENT HOME WITH CONTINUOUS NURSING CARE|623110
80519902|EXTENDED CARE FACILITY|623110
80519903|MENTAL RETARDATION HOSPITAL|623110
80519904|SANITARIUM|623110
50840402|DRILLING BITS|423830
26530102|DISPLAY ITEMS, CORRUGATED|322211
50840400|PETROLEUM INDUSTRY MACHINERY|423830
15420400|SPECIALIZED PUBLIC BUILDING CONTRACTORS|236210
35370000|INDUSTRIAL TRUCKS AND TRACTORS|333924
21219901|CIGARILLOS|312230
51691004|GUM AND WOOD CHEMICALS|424690
50470202|DENTISTS PROFESSIONAL SUPPLIES|423450
50470200|DENTAL EQUIPMENT AND SUPPLIES, WHOLESALE|423450
50470201|DENTAL LABORATORY EQUIPMENT, WHOLESALE|423450
97210403|INTERNATIONAL AFFAIRS, COUNTY GOVERNMENT|928120
25110603|SMOKING STANDS: WOOD|337122
81110200|SPECIALIZED LAW OFFICES, ATTORNEYS|541110
44810101|DEEP SEA PASSENGER TRANSPORTATION, EXCEPT FERRY|483112
59991700|EDUCATIONAL AIDS AND ELECTRONIC TRAINING MATERIALS|453998
50840401|DERRICKS|423830
59991702|TRAINING MATERIALS, ELECTRONIC|453998
28610103|HARDWOOD DISTILLATES|325194
35440200|JIGS AND FIXTURES|333514
33539903|TUBES, WELDED, ALUMINUM|331315
50230207|TOWELS, WHOLESALE|442299
14299905|GRITS MINING (CRUSHED STONE)|212319
30889906|TUBS (BATH, SHOWER & LAUNDRY), PLASTICS|326191
